Title	uuid
Transformative Metaverse Pedagogy For Intangible Heritage: A Gamified Platform For Learning Lanna Dance In Immersive Cultural Education	d9bc2c07-da83-465a-ba74-2391e32be2d0
Developing Research Competence In Prospective Lecturers Of Building Engineering Education Through Research-Based Blended Flip Learning (Rbbfl) Model	9d651814-5b65-4882-803f-2637e3ec7081
Signaling Or Substantiating? Green Technology Standard-Setting, Knowledge Integration, And Dual Green Innovation Across The Firm Life Cycle	c07244bc-bde9-421e-ae1c-0f6edda8ab8a
A Framework For Analyzing The Role Of Living Labs In Smart Cities: Insights From A Case Study In Japan	08dc47fb-fdde-48c7-89ae-3b771dfd1acd
Strategizing Originality For Technology Convergence: An Engineering Management Approach	fe1b339e-dda9-4204-87e4-8fd8005bcff7
Class Incremental Learning For Knowledge Acquisition Based On Prototype Network Gating Mechanism	d79e1c9c-d338-4062-8962-f5da702dac5b
How To Create Serious Games? Proposal For A Participatory Methodology	ffd83c20-7e0d-4be1-a9a3-e1953106b917
Evaluation Of An Immersive Vr-Based Chemical Production Safety Learning Using A Transferable Psychosomatic Approach	0d86bab1-b5e6-4d5e-bedd-989c160e98d4
Extended Reality In Health Care Simulation	db1384b6-746e-461c-abb6-cf38b43964f5
Simulation-Based Fabo First-Aid Education: A Scoping Review	30e5270c-00af-41c1-9fb2-18c9025826dd
Xpertise 5.0: A Deep-Tech Based Research Agenda For Increasing Individual And Organizational Resilience In Industrial Settings	0ffbdc8a-0ba8-4c18-93d9-9581a366a6e6
Obstacles In The Implementation Of Instructional Design And Its Impact On Student Learning In Higher Distance Education: A Systematic Review	77b1b1fb-5bed-47cf-b906-efd773287490
Gamification As An Innovative Approach In Education	136da9f9-4a55-43cd-a4c2-0a8116a92eeb
Driving Organizational Leadership In Higher Education: Leveraging Innovative Teaching And It-Communication Technologies For Digital Transformation	852f3680-f4c0-45a7-a8a7-430a98667ac4
Eco-Innovation: Drivers And Obstacles For Agriculture Firms In A Developing Country	5c5347c2-35e4-45c0-9cc0-8b0b943374d7
Llm-Ke: An Ontology-Aware Llm Methodology For Military Domain Knowledge Extraction	cd8f224e-22a1-4985-8e91-3dd5de6898e0
Seeking A Sense Of Meaning And Companionship In Life: Informal Learning On Douyin Among Chinese Older Adults	0b9dadf7-2e96-4393-a345-bd13425c35b9
Enhancing Integrated Stem Education Through Underwater Robotics Competitions: A Project-Based Learning Approach Incorporating Engineering Design Processes And Bloom'S Taxonomy	f8266248-0e75-4b7b-9a85-306ad22a4eac
Nk-Msvm: A Lossless Recognition Framework For Nk-Cola Education Symbol Set Based On Online Handwriting	b2a3a5c1-c4e9-45a1-ae7a-30096a186ac7
Evaluation Of Self-Paced Online Training On Pre-Service Teachers' Case Application Of Video-Based Intervention For Individuals On The Autism Spectrum: A Feasibility Study	7f0925e2-d07f-4245-bbef-80d772dbb466
Distance Learning Technologies And Their Legal Regulation In The Republic Of Kazakhstan	d9ca02c4-fc9b-4fc0-8233-ba01c65c4174
Does Internet Use Improve The Physical And Mental Health Of Older Adults In China? A Study Based On The Digital Divide Theory	dbde55fa-60c3-4d22-88ee-d7a2f6771d1d
Development Of Higher Education In The Context Of Digitalization: Deve-Loping An Effective Socio-Economic Integration Model	46b7f7dd-3b24-417a-9f80-05b62e4bbfd4
Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare	88efd65e-d492-4229-ae93-ed9db45518e5
Stem, Serious Games, And Parental Involvement In Special Education: A Systematic Review	9f57918c-9135-4d37-a0df-c4dfa8d5e888
On The Suitability Of Process Mining For Enhancing Transparency Of Blockchain Applications	b1f28f42-a491-406c-8cfb-0ec00c15a90c
Ai (Anthropological Inquiry) On Ai (Artificial Intelligence)	026f5cb7-1f89-4071-b039-725e4851597a
Reflections On Tourists' Experiential Engagement With Scotland'S Whisky Heritage	cea0de7f-bb2b-44d5-962f-ed42a53b13f7
Adaptive Retrieval-Augmented Embodied Intelligence Rag Reasoning Framework	acf29da2-f61f-498e-9762-1b00f805eb6e
Enhancing Middle-School Students' Textual Expression: The Complementary Role Of Speech-To-Text Technology	4e639afb-a4e7-4951-ba24-ef91c23e7ce8
Challenges, Motivations, And Perspectives Of Practitioners On Forest Restoration Across Seven European Countries	616ba3e9-f343-424e-a5da-c6088827325b
Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory	3b882d54-7e1e-4d82-b048-9a7668910bd1
Facilitating Police Equipment Design Via Retrieval-Augmented Generation With Knowledge Graphs And Small Language Models	de5f8a6b-77c6-4809-9b33-dc87e6768a3b
Evolution Of Strategy For Global Value Creation In Mnes: Role Of Knowledge Management, Technology Adoption, And Financial Investment	48baaf63-240a-4cea-b738-3688420b339b
Educational Technology And Ai: Bridging Cognitive Load And Learner Engagement For Effective Learning	f3c7c88c-850f-4394-92ff-6ee2b46917e7
Embodied Ai-Guided Interactive Digital Teachers For Education	a639fd77-0ec7-4ac0-9260-3fcb611d55c2
Ai And Personalized Learning: Bridging The Gap With Modern Educational Goals	f37d8092-85d0-4c03-b720-2ad5f8c11170
Preparing Student Teachers For Professional Development: Mentoring Generative Artificial Intelligence (Ai) Learners In Mathematical Problem Solving	c07b5ec7-29ba-43f9-a751-13172b5c3edd
Automated Driving Training: A Scoping Review Examining The Use Of Instructional Design And Learning Principles In Current Training Research	7f63bc49-d0ef-4870-b905-97c36b19f0e6
The Construction Method Of Traffic Violation Knowledge Question Answering System Based On Bert-Crf Model	ee6766f5-6325-41cc-8afa-ac53085a136f
A Comprehensive Bibliometric-Systematic Literature Review (B	87599684-a1de-4445-a85e-99cbf4b616d6
Cooperation Between Companies In Technology Management Really Matters - Explored Through Pls-Sem Modelling	8334ce13-11d8-4f90-8772-f4b1f2991a20
Metaverse For Sustainable Circular Supply Chains: Unlocking Value And Knowledge Synergies	6372a818-e75b-434d-a8c0-c285f221479d
Can Large Language Model Services Answer The Update-To-Date Information? An Empirical Study	0bd051e8-8d31-4062-88fb-fd862a51ec81
Vegetable Farmers' Perception Of Hydroponics Farming Technologies In Ogun State, Nigeria	3b3843d7-5c84-4561-941f-d87fe998683f
Impact Of Ar Navigation Display Methods On Wayfinding Performance And Spatial Knowledge Acquisition	a9a52c6c-373a-4dfa-970a-cb9d40762711
Beyond The Physical: Exploring The Ontological Impli-Cations Of Future Classrooms In Digital And Ai-Mediated Spaces	f22d104f-3eb8-4cf1-8569-cb55237c0b4d
Extended Reality (Xr) Training In The Construction Industry: A Content Review	ced47763-f235-4c78-ad72-0cbcf4300cb9
Chatgpt In Education: Risks To Fairness Of Access	38a6e57d-3b75-4608-a10b-a6f0803beaf1
Can Generative Ai Replace Search Engines For Learning? Understanding Student Preferences, Use And Perceived Proficiency In Using Ai	de914df8-b2ff-4352-85c0-5bff688d41eb
Software Defined Radio, A Perspective From Education	02545cfc-356f-4c10-bc11-d46b37a2242b
Clinical Simulation In The Teaching Of Pharmacology Applied To Nursing: A Scoping Review	92e572de-4eea-4a65-a960-3bc947351723
Digital Communication Of Cultural Heritage As The Medium For Fluoride Cognition: Intangible Cultural Heritage Visual Narrative Approaches For Public Health Education	741334b4-1bb2-43ff-b915-00b6cf006dbd
The Learning Labyrinth: Integrating Learning Theories In Vr	76363434-c958-4e9f-a90c-0d688e25265b
Bridging Augmented Reality And Ai For Secure And Personalized Educational Experiences	03dca3b5-cdd3-4ee8-8ab1-ccd34527c221
Aging Workforce And Learning: State-Of-The-Art	6c0fd29e-a2e2-454e-9c0c-98692ee8afa1
Use Of Interactive Technologies To Increase Motivation In University Online Courses	e1d2c684-2368-411b-8647-b059a7fd7f35
Mobile-Enhanced Outdoor Education For Tang Sancai Heritage Tourism: An Interactive Experiential Learning Approach	03ebe64b-74a7-466c-8a5d-d27c5e5384a7
Affective Statistics: Influence Of Visual Designs On The Interpretation Of Public Health Data	7bb3afeb-e3e1-4d69-b069-4a6c02838cda
Early Identification And Delirium Recognition In Acute Care: A Quality Improvement Initiative	606e2666-7d63-4c13-9e11-da3eae18e908
Virtual Reality As An Educational Tool For Renewable Energy Awareness: A Literature Review	34c4f4a9-14f9-460d-a63b-d5d667416467
Chaise: Empowering Europe With Blockchain Skills Through A Multilingual Mobile-Enabled Mooc Platform	efd2c460-ecb6-4e02-a13e-5b7362db7a93
Designing Digital Escape Rooms With Generative Ai In University Contexts: A Qualitative Study	2fa67dbb-ceca-44ce-8a29-a1b30b8261a5
Transforming Education Through Artificial Intelligence And Immersive Technologies: Enhancing Learning Experiences	86441835-69c6-48b2-bad7-f811f4cab1dc
Impact Of Gamification On Learning Ecuadorian Traditional Music In Eighth-Grade Students	f58b67cf-92b4-4e74-82af-32060e9333ec
Promoting Inclusive History Education Through New Media Integration	ee22d598-0e0d-4c7c-9636-3ddfa4ed83c9
Differential Effects Of Geographic-Cluster And Alliance Resources On Firm Innovation: The Moderating Role Of Firm Technological Capability	dfa4fc77-3b67-4952-bfe5-82f2243c0472
Barriers To The Adoption Of Visual Knowledge Management Tools: Challenges At The Intersection Of Technology, People, And Process	83797617-fb4e-4891-a923-bfdfc421b97e
Semantic Knowledge Models For Decision Making In Asset Management: Im-Safe Knowledge Base	6a338295-33d9-4242-a987-b219b99e6921
Preventing And Managing Technical Knowledge Loss In Firms: Insights From Invulnerability Analysis Of Technical Knowledge Network	0dc583a8-efff-4c45-8a9c-cf08c7acec6f
What To Remember: Self-Adaptive Continual Learning For Audio Deepfake Detection	aaca386f-0f41-4d8a-a921-2b07187a841f
Speech Emotion Recognition And Serious Games: An Entertaining Approach For Crowdsourcing Annotated Samples	980540c6-bd50-4e78-8516-35aa22a9e49c
The Potential Of Large Language Models In Education: Applications And Challenges In The Learning Of Language, Social Science, Health Care, And Science	606a7a12-2c96-4d0c-ae98-faa1d13454a6
Student Reflections On Multilingual Dubbing And Subtitling Of Instructional Videos	08242169-83b2-4921-90be-355d4ef72eeb
A Concept Map-Based Community Of Inquiry Framework For Virtual Learning Contexts To Enhance Students' Earth Science Learning Achievement And Reflection Tendency	cdd6d65d-7382-4af1-a957-683bcc6e9c3c
Contributions Of Cognitive Load Theory To Understanding Information Overload: A Literature Review	2470e0a5-9392-4f6d-ba70-8e3874b674a4
An Adaptive Methodology For The Improvement Of Knowledge Acquisition By A Multimedia Web Tool	578695ae-da3b-4939-90b2-a190f18bf2c6
Is Rpa Causing Process Knowledge Loss? Insights From Rpa Experts	b5f6bf13-fe41-4a9f-9fad-56258c2a1447
A Possibilistic Programming Approach For Biomass Supply Chain Network Design Under Hesitant Fuzzy Membership Function Estimation	ee46bf79-8c9e-4809-99ae-e23c9ff0ade1
Covid-19, Changes In Educational Practices And The Perception Of Stress By University Educators In Latin America-A Post-Pandemic Analysis	ab79ad81-54d9-4e8f-b24e-d0ee51920ff1
The Impact Mechanism Of Ai Technology On Enterprise Innovation Resilience	4a5f00fb-04e2-4fe4-9ada-17702494e691
Digital Tools And Academic Levels In Bogota And Surrounding Municipalities	68b0d318-fb7b-4b09-a03a-4f4cfb595554
Effect Of Light Therapy And Continuous Health Education On Older Adults With Coronary Heart Disease And Comorbid Depressive Symptoms: A Randomized Controlled Trial	79f9098e-3a36-4fc9-a8f8-1ed9fb1248c9
Gamification In Virtual Reality Museums: Effects On Hedonic And Eudaimonic Experiences In Cultural Heritage Learning	e296834f-d407-451c-bdfe-80ea6454876c
Blended Learning In Design Education: A Systematic Literature Review And Research Agendas	4fa45abe-1ae1-4321-96a8-2b4ec0164a54
Teaching Optical Isomerism With An Cts Approach And The Support Of New Digital Technologies	b25d5440-a730-41be-ad2b-e668a266e5a2
Speech Personality Of An Online Teacher In The Mediasphere Of Distance Education	910dfa20-5f1c-4fd0-9e8c-1b0472c7c379
Extended Reality In Anesthesia A Narrative Review	6453dfbb-70ec-4e19-a9c6-0a1b8b9f2b7e
Assessing The Impact Of Knowledge Management Factors On Digital Resources Acceptance: A Survey Of Postgraduate Students Of Public Sector Universities Of Punjab	9ce34cd2-931a-4471-89a6-7cb614ccab29
Free-Form Cad Model Retrieval Approach For Engineering Reuse Based On Local Feature Segmentation	b1bcc42c-efc9-4994-ad6c-682ba4642d5d
The Dual Role Of Ai In Enhancing And Challenging Skills, Creativity And Innovation Of Michelin-Star Chefs	99178ec7-85f0-4e3a-980e-e1aec3175dde
Determinants Of Generative Ai In Promoting Green Purchasing Behavior: A Hybrid Partial Least Squares-Artificial Neural Network Approach	36c52257-5640-4bb8-b393-ff35f7af1dfa
Technology Isn'T Enough For Industry 4.0: On Smes And Hindrances To Digital Transformation	81d09fbb-a5e1-4a1d-a546-658811d06d0f
Acceptance Of Immersive And Non-Immersive Virtual Reality In Higher Education: A Comparative Study Based On The Utaut2 Model	d98c16e4-ae4a-40fd-bdde-1771c23f3fd5
Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration	ea1a4d09-4a02-4e89-986c-fdfc4d9e3961
Tools For Implementing Distance Learning During The War: Experience Of Uzhhorod National University, Ukraine	951ca551-2d65-4ed7-9a2b-040aa1ad7e3e
Interactivity, The Heart And Soul Of Effective Learning: The Interlink Between Internet Self-Efficacy And The Creation Of An Inclusive Learning Experience	2577d054-5a4b-4eaf-9de3-91b32de1ccfc
Modalities Of Pedagogic Practice In K-12 Remote Teaching Contexts - A Bernsteinian Analysis	eb7189f0-f7db-4bf5-aa9d-1222e305e9de
The Effect Of The Knowledge Management Processes Capability On Innovation Activities In The Mexican Industry	d7c28f8f-c11d-405c-b3ee-0e200dd95c08
Generative Ai Dependency: The Emerging Academic Crisis And Its Impact On Student Performance-A Case Study Of A University In Zimbabwe	5211502f-aeb7-4dea-bc06-91b960d75aef
Blended Learning In Nepalese Higher Education: Student Preferences, Challenges, And Pedagogical Implications	a2759a82-1dbd-4d4c-82a2-4a74f474ec81
Knowledge Path Dependence In Energy Innovation: The Role Of Spillovers And Green Absorptive Capacity In Renewable And Non-Renewable Technology Diffusion	83fb947a-b2c7-43f0-84ee-0fe20dfbe9f2
Copyright Administration In Academic Libraries: Challenges Of Library Patrons	40c17b83-4938-4c3c-a2be-a244925894cd
Metaclassroom: A New Paradigm And Experience For Programming Education	7eac09dc-c118-487b-8161-2d4aaa8d52ca
The Impact Of External Networks On Product Innovation In Social Purpose Organizations: An Empirical Research On Japanese Museums	b79f4ecd-2636-46b3-91dd-6ab290895c90
Automated Map Generalization: Emerging Techniques And New Trends (Editorial)	63a1c00a-2c10-402a-b4fe-32c3edc2e910
Unlocking Digital Potential-The Impact Of Innovation And Self-Determined Learning	7c1b762b-0083-4acb-9a23-52625c5cc76e
Foreign Direct Investment, Development Strategy, And Green Innovation	6d3b755f-a7f6-41ae-89e8-11aeb893715a
Collaborative Immersive Virtual Environments In Geography Education On Climate Zones: A Ux Case Study	98b4efe6-d30b-49ae-893b-af9d2c899631
Organisational Learning And Sustainable Tourism: The Enabling Role Of Digital Transformation	207b0aed-7e80-4d76-be29-dc7c898db7d0
The Virtual Reality In Your Head: How Immersion And Mental Imagery Are Connected To Knowledge Retention	72d00674-c38e-4dc3-8e92-e84738b3eb4d
Bridging The Gaps: Examining The Impact Of Technology-Based Active Learning In Workplace Safety Training Through A Systematic Literature Review	aab55da6-c717-4d48-a25e-ba142e4ad1e0
Teaching Efl With Immersive Virtual Reality Technologies: A Comparison With The Conventional Listening Method	5694c147-d6ab-40de-9189-3d133807e197
