uuid,kr_flag,kr_evidence,kr_confidence,tacit_knowledge,TK_normalized,TK_confidence,DT_flag,DT_evidence,DT_confidence,Digital_Technologies,DT_normalized,Doc_type,Doc_type_confidence,ic_label
ac8f90ed-33b9-4422-b9a6-d084b65d11c1,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
61fce7c2-75d4-441d-a839-66b21c59f9d8,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,case study,high,False
5657dd06-8754-4104-ac42-b36f65adc5f0,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
fb941896-fd16-4926-a2c1-892bf30c63ba,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
43a586bf-58d7-4767-b9f1-856b7f23c8de,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
57f880a2-45cc-4369-8056-7210fff9800b,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
fbc332dc-d393-43d4-b3be-e7104a1cc6ec,Yes,"green knowledge management (GKM) contributes to sustainable performance in textile manufacturing firms, using green intellectual capital (GIC) as an intermediary. It also examines how artificial intelligence (AI) and green transformational leadership (GTL) act as moderating factors.",medium,"green intellectual capital (GIC) covering human, structural, and relational aspects",Cognitive tacit knowledge; Collective and relational tacit knowledge,medium,Yes,artificial intelligence (AI) and green transformational leadership (GTL) act as moderating factors,medium,artificial intelligence (AI),Artificial Intelligence and Intelligent Computation,empirical study,high,True
cd25dfd0-2d70-4f02-89e1-e68117da8643,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
d074f051-9363-4ba1-8df6-8531d65dc553,Yes,"Tacit knowledge—rooted in individual experience, intuition, and skills—is vital to construction project success but remains difficult to capture and transfer. This study explores storytelling as an innovative, engaging method to capture tacit knowledge effectively.",high,"individual experience, intuition, and skills",Somatic tacit knowledge; Cognitive tacit knowledge,high,Yes,storytelling-based framework integrated into Knowledge Management Systems (KMS) for retrieval and reuse,high,Knowledge Management Systems (KMS),"Data, Information, and Knowledge Systems",empirical study,high,True
ffd540a3-2003-49f7-a84d-6d20dcbed167,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
34cee098-d787-46c9-bed1-e1b150748622,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
7bf0fef8-4566-49fd-b759-ee5686811afe,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
c6cd4799-7cb3-4e48-9abc-6590e45274ef,No,None identified,high,Not Specific,Not Specific,high,Yes,"By organically integrating technologies such as artificial intelligence, virtual simulation, and mixed reality, this system promotes a shift in the teaching paradigm from a 'credit-oriented' approach to a 'competency-oriented' paradigm.",high,artificial intelligence; virtual simulation; mixed reality,Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies; Other(*),empirical study,high,False
13b384bf-606f-4a9e-907c-d164baddb911,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
52d7ee91-cf88-4e6b-8d5c-844e7abc54c9,No,None identified,high,Not Specific,Not Specific,high,Yes,"This study aimed to design and evaluate the effectiveness of a Project-Based Learning integrated with STEM (PjBL-STEM) model, supported by a gamified digital assessment platform developed through Quizizz.",high,gamified digital assessment platform; Quizizz,Human–Computer Interaction and Immersive Technologies; Others(*),empirical study,high,False
94562d96-1e96-4572-8872-046bdee3abb7,No,None identified,high,Not Specific,Not Specific,high,Yes,"To address this gap, it proposes a retrieval-augmented generation based question-answering implementation scheme for meteorological databases. This scheme designs a multi-channel query routing (McRR) method based on relational databases (SQL) and document-oriented data (NoSQL).",high,retrieval-augmented generation; multi-channel query routing (McRR); relational databases (SQL); document-oriented data (NoSQL),"Data, Information, and Knowledge Systems; Others(*)",empirical study,high,False
57ed930b-58c4-47a1-97f2-4fde979d5ee6,Yes,"The framework includes extracting professional knowledge from industry standard PDF documents, building domain knowledge base through semantic analysis, creating training data sets using the big model question and answer generation mechanism, and finally conducting RAG and fine-tuning construction.",high,professional knowledge,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"The framework includes extracting professional knowledge from industry standard PDF documents, building domain knowledge base through semantic analysis, creating training data sets using the big model question and answer generation mechanism, and finally conducting RAG and fine-tuning construction.",high,big model question and answer generation mechanism; RAG; fine-tuning,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,True
a78f91aa-00a6-4553-9340-9bb3598c8fff,Yes,"This study examines the role of information and communication technologies (ICT) in promoting organizational inclusion, especially in globally dispersed firms addressing discrimination. Drawing on the resource-based view and contingency theory, it explores ICT-enabled practices in job access, orientation, and enculturation, their impact on knowledge management capability (KMC) and firm performance, and the moderating effects of managers’ initiating structure and considerations.",high,organizational inclusion; job access; orientation; enculturation,"Collective and relational tacit knowledge (Teamwork know-how, other); Adaptive tacit knowledge (Situational problem-solving, other)",medium,Yes,"This study examines the role of information and communication technologies (ICT) in promoting organizational inclusion, especially in globally dispersed firms addressing discrimination. Drawing on the resource-based view and contingency theory, it explores ICT-enabled practices in job access, orientation, and enculturation, their impact on knowledge management capability (KMC) and firm performance, and the moderating effects of managers’ initiating structure and considerations.",high,information and communication technologies (ICT),"Mobile, Social, and Communication Technologies",empirical study,high,True
a0973b1d-4d89-453e-93cb-d9c51947e965,Yes,"The primary purpose of this paper is to explore the factors influencing knowledge sharing (KS) and their impact on virtual communities within the higher education sector. A model was developed to measure this impact, adapting constructs from previous studies to suit the objectives of this research. Recognising the need for a platform that integrates and supports educational activities through a knowledge-sharing approach, this study gathered data using a convenient sampling method involving more than 400 students from both private and public universities.",high,knowledge sharing (KS),"Collective and relational tacit knowledge (Teamwork know-how, other)",medium,Yes,"Recognising the need for a platform that integrates and supports educational activities through a knowledge-sharing approach, this study gathered data using a convenient sampling method involving more than 400 students from both private and public universities.",high,platform that integrates and supports educational activities,"Human–Computer Interaction and Immersive Technologies; Mobile, Social, and Communication Technologies",empirical study,high,True
