src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label,child_src_id,child_dst_id
h001M01TK04,h001M01LI11,be_difficult_to_capture_due_to,1,"c017M02N08 - c017M02N27: The paper states that non‑pattern behaviours (like opening windows) are unpredictable and cause discrepancies, making this tacit knowledge difficult to capture.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK04,s001M01LI11
h001M01TK04,h001M01THR08,be_transferred_by,1,c012M01N01 - c012M01N24: Narrative inquiry elicited and communicated the geotechnical engineer's intuitive approach.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK04,s001M01THR08
h001M01TK04,h001M01THR13,be_transferred_by,1,"c012M01N01 - c012M02N22: ""Traditional reliance on informal, on-the-job learning, mentoring, or apprenticeship programs is increasingly insufficient for industry-wide tacit knowledge preservation""",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK04,s001M01THR13
h001M01TK04,h001M01THR15,be_transferred_by,1,c009M01N12 - c009M01N20: Beta's reliance on the bid manager's intuition,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK04,s001M01THR15
h001M01TK04,h001M01TP10,be_captured_by,1,"c012M01N01 - c012M01N28: ""The proposed framework for a Storytelling-based Knowledge Management System (SToKMS) provides a structured methodology specifically designed to effectively capture, store, share, and utilize tacit knowledge""",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK04,s001M01TP10
h001M01TK05,h001M01KH01,be_shared_by,1,c001M01N11 - c001M01N12: The low return rate of indigenous people is directly associated with the interruption risk for ICH skills.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01KH01
h001M01TK05,h001M01KH02,be_documented_partially_by,1,c001M01N10 - c001M02N10: The craftsmanship process such as wooden construction and rammed earth technology are recorded in sequence,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01KH02
h001M01TK05,h001M01KH04,be_shared_by,1,c003M01N01 - c003M01N02: The paper locates energy-related choices and building-system use in occupants and users.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01KH04
h001M01TK05,h001M01KL01,be_absorbed_by,2,"c015M01N09 - c015M01N14: The implemented approach was reported to foster students' digital fluency.
c015M01N09 - c015M02N02: By fostering critical thinking, practical application of knowledge, and digital fluency, this approach not only improves academic performance but also enhances students' employability prospects.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01KL01
h001M01TK05,h001M01LI05,be_difficult_to_capture_due_to,1,c001M01N10 - c001M02N29: More than 70% projects are trapped in fragmented data format and system interoperability issues,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01LI05
h001M01TK05,h001M01LI10,be_difficult_to_capture_due_to,1,c001M01N11 - c001M01N43: ICH skills are explicitly described as facing interruption in inheritance.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01LI10
h001M01TK05,h001M01TP03,be_captured_by,1,c001M01N10 - c001M01N24: An interactive knowledge graph is constructed to digitalize the recording of craftsmanship process,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01TP03
h001M01TK05,h001M01TP09,be_transferred_by,3,"c001M01N09 - c001M01N21: The interactive knowledge graph digitizes the recording of the wooden-construction process.
c001M01N10 - c001M01N21: The interactive knowledge graph digitizes the recording of the rammed-earth process.
c001M01N11 - c001M01N21: The interactive knowledge graph digitizes recorded traditional-craftsmanship processes, supporting retention of the corresponding ICH skills.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01TP09
h001M01TK05,h001M01TP10,be_captured_by,3,"c001M01N09 - c001M01N20: The wooden-construction craftsmanship process is digitally recorded in sequence.
c001M01N10 - c001M01N20: The rammed-earth craftsmanship process is digitally recorded in sequence.
c001M01N11 - c001M01N20: The ICH digital-resource standard is applied to sequentially record wooden-construction and rammed-earth craftsmanship processes, which are instances of the paper's ICH skills.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01TP10
h001M01TK05,h001M01TP12,be_transferred_by,1,"c015M01N09 - c015M01N24: Using technology in classroom is good... Without it is back to the basics, books and articles.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK05,s001M01TP12
h001M01TK06,h001M01KH03,be_shared_by,4,"c002M02N07 - c002M02N13: The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance
c002M02N07 - c002M02N16: The hazard recognition ability of experienced and novice construction workers was studied by Dzeng et al.
c002M02N09 - c002M02N14: A VR-based serious game was also used by Choi et al. to evaluate operators' situational awareness during forklift operations
c002M02N12 - c002M02N14: The importance of using VR-HMDs for enhancing depth perception among novice heavy machinery operators was studied by Shringi et al.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KH03
h001M01TK06,h001M01KH05,be_documented_partially_by,1,c008M01N07 - c008M02N07: Construction site managers and engineers typically store safety information collected during safety inspections,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KH05
h001M01TK06,h001M01KH07,be_documented_partially_by,2,"c005M01N08 - c005M01N11: Interviews with safety managers...the type of interviews conducted was semi-structured; whereas, the purposive sampling technique was used where interviewees who play key roles in managing the safety of bridge construction were chosen.
c008M01N07 - c008M02N06: Construction site managers and engineers typically store safety information collected during safety inspections",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KH07
h001M01TK06,h001M01KL02,be_absorbed_by,3,"c005M01N07 - c005M01N13: The reported training results included increased safety awareness among trainees, including students.
c005M01N08 - c005M02N16: The results revealed a statistically significant improvement in the trainees' knowledge acquisition, safety motivation, safety awareness, and hazard identification and assessment skills.
c005M01N07 - c005M02N16: The results revealed a statistically significant improvement in the trainees' knowledge acquisition, safety motivation, safety awareness, and hazard identification and assessment skills.
c005M02N09 - c005M02N16: The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KL02
h001M01TK06,h001M01KL04,be_absorbed_by,1,c005M01N08 - c005M01N14: Post-training trainees showed improved hazard-identification performance; engineers were part of the trainee sample.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KL04
h001M01TK06,h001M01KL05,be_absorbed_by,1,c008M01N07 - c008M02N09: protect workers from harm,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KL05
h001M01TK06,h001M01KL06,be_absorbed_by,1,c008M01N07 - c008M01N17: enable managers and operators to have a deeper understanding of the contextual elements of accidents,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01KL06
h001M01TK06,h001M01LI04,be_difficult_to_capture_due_to,3,"c005M01N08 - c005M02N56: Construction workers were incapable of identifying more than 50% of the hazards in typical construction sites.
c005M01N07 - c005M02N51: Traditional training methods...criticized for the lack of cognitive stimulation and skill development as a result of the lack of engagement and interactivity.
c005M02N09 - c005M02N56: Not only would workers be aware of and able to react to hazards within the context of their specific trades but also would be able to identify, assess, and mitigate all potential risks that are related to the type of project being studied.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01LI04
h001M01TK06,h001M01LI05,be_difficult_to_capture_due_to,2,"c008M01N07 - c008M01N45: it is difficult for the manually defined features and rules to encompass all the information in complex and diverse construction safety texts
c008M01N07 - c008M02N36: traditional methods rely on manually defined features and rules for text classification and analysis, but it is difficult for the manually defined features and rules to encompass all the information",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation,s001M01TK06,s001M01LI05
