uuid,Title,tacit_knowledge_array,digital_technology_array,sector
279ed709-a0db-4774-a22b-7549c1e3a82e,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,"[{'tacit_knowledge': 'social capital and tacit knowledge', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'digital technology innovation networks', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'digital transformation', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'medium'}"
ebdb3190-bd7a-45f2-ae38-e3861d2efe9c,An Adaptive Methodology For The Improvement Of Knowledge Acquisition By A Multimedia Web Tool*,[],"[{'digital_technology': 'web application', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'EventSource technologies', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
33a5462e-b6dc-4af9-a1cc-6eba2475d008,Developing Firm Capabilities To Utilise Social Media For The Fuzzy Front End Of Innovation,[],"[{'digital_technology': 'social media', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Manufacturing (Food And Kindred Products)', 'sector_id': 'SIC 20', 'sector_confidence': 'medium'}"
2efa6573-7555-4be7-96a0-2cbb8ecff155,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,[],"[{'digital_technology': 'Virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Construction (Heavy Construction Other Than Building Construction—Contractors)', 'sector_id': 'SIC 16', 'sector_confidence': 'high'}"
e787273e-c3ee-4ba0-bede-b50ab4631f9f,C-Ival: A Longitudinal Study Of Knowledge Retention And Technology Acceptance In Collaborative Virtual Reality-Based Medical Education,[],"[{'digital_technology': 'Virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
797d2c3e-43ed-49f9-aab5-e595b84f0db1,Mitigating The Impact Of Tacit Knowledge Loss In South African Explosives Manufacturing: A Knowledge Management Perspective,"[{'tacit_knowledge': 'specialized expertise', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'documentation and databases', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Manufacturing (Chemicals And Allied Products)', 'sector_id': 'SIC 28', 'sector_confidence': 'high'}"
4d1ae83f-d868-491a-9b13-cdb1e58f856e,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"[{'tacit_knowledge': 'essential knowledge and preventing the loss of valuable expert knowledge', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Cognitive Support Technology (CST)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Augmented Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'high'}"
e9422de2-a542-46e4-a79c-e0f666f06b3b,Video See-Through Augmented Reality Fire Safety Training: A Comparison With Virtual Reality And Video Training,"[{'tacit_knowledge': 'operating a fire extinguisher to put out a fire following the PASS procedure: Pull, Aim, Squeeze, and Sweep (PASS)', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Augmented Reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'video-based safety training', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'medium'}"
ac4352ae-95c2-44d9-96a7-71cd8c521587,The Important Thing Neglected: Integrating Bloom'S Taxonomy Into Vr Safety Training Model Development,"[{'tacit_knowledge': 'safety training learning objectives', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
41a00e27-e487-498b-b0b8-8c6b12f480b7,Effective Enablers And Tools For Inhabitants' Knowledge Acquisition In Public Policymaking Organizations: A Delphi Study In Gcc Countries,"[{'tacit_knowledge': ""inhabitants' willingness to get involved"", 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': ""inhabitants' trust in policymakers"", 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'information technology (IT) infrastructure', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Public Administration (Executive, Legislative, And General Government, Except Finance)', 'sector_id': 'SIC 91', 'sector_confidence': 'high'}"
517c52fe-45e1-431b-9609-aa5e319ecaf5,The Role Of Dashboards In Augmented-Reality-Based Language Learning: Enhancing Language Learning And Metacognitive Awareness,"[{'tacit_knowledge': 'knowledge of cognition and regulation of cognition', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'augmented reality (AR) systems', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'learning analytics dashboard (LAD)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
c37d19bb-dde9-49bf-97e9-7a268ce5d146,"Advancing Public Health Competencies: A Practice-Driven Pedagogical Reform Integrating Case Studies, Fieldwork, And Digital Simulation","[{'tacit_knowledge': 'problem-solving ability, professional knowledge mastery, learning motivation, and career orientation', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'digital simulation technologies within smart classroom ecosystems', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
d383a27c-467e-446f-b287-e29a0ff0f754,How Does It Capability Affect Knowledge Acquisition In The Presence Of A Dominant Supplier?,[],"[{'digital_technology': 'information technology (IT) capability', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'ERP software', 'digital_technology_normalized': 'Industrial And Commercial Machinery And Computer Equipment'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'high'}"
01f4cf94-e128-46fe-a293-97ffee66a542,Assessing The Role Of Augmented Reality In Enhancing Employee Operational Engagement And Knowledge Retention In Uae Business Training,"[{'tacit_knowledge': 'engaged employees, customized training materials, and technological proficiency in shaping knowledge retention', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'augmented reality (AR) training modules', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Fintech training content', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
4abc45f7-1e2f-4faf-a118-e03428d725be,Tech-Infused Learning: Exploring The Relation Between Technology Adoption And Knowledge Acquisition In Self-Paced Online Learning Among Higher Education Learners,"[{'tacit_knowledge': 'technology adoption enhancing learning outcomes', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'self-constructed five-point Likert scale questionnaire', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}, {'digital_technology': 'self-paced online learning environments', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
e8c69f77-8c0a-4a31-b6b3-18cf9e708d77,Leveraging Ict For Knowledge-Driven Agripreneurial Innovations: Advancing Sustainable Development Goals In Rural Economies,"[{'tacit_knowledge': 'knowledge acquisition for sustainable practices', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'ICT literacy', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'ICT (Information and Communication Technology) infrastructure', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Agriculture, Forestry, And Fishing (Agriculture, Forestry, And Fishing)', 'sector_id': 'SIC 01-09', 'sector_confidence': 'high'}"
bb615280-af68-4f5c-af54-529230d11387,"Generative Ai Adoption In Higher Education. Knowledge Management Perspective On Application, Acquisition And Entrepreneurial Skill Development","[{'tacit_knowledge': 'knowledge acquisition and application', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'entrepreneurial skills development', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Gen AI', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
175bdc65-1af1-463a-b009-b4fb9659138a,How Effective Is Immersive Vr For Vocational Education? Analyzing Knowledge Gains And Motivational Effects,"[{'tacit_knowledge': 'objective knowledge acquisition', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'subjectively perceived knowledge acquisition', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'action-oriented skills, domain-specific knowledge, and their application in new work contexts', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Immersive Virtual Reality (IVR) technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
9dc90d4f-5f0f-40f2-a980-94105946fc9b,How Tablet-Student Ratio And External Scripts Affect Knowledge Acquisition And Cognitive Load In Scientific Collaborative Inquiry Learning? A Three-Round Quasi-Experiment,[],"[{'digital_technology': 'virtual manipulatives based on tablets', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
e5293464-5542-496a-a484-b5193f15d57f,Fluoride In Cultural And Literary Narratives: Ai As A Tool For Enhancing Knowledge On Educational Platforms,[],"[{'digital_technology': 'AI-generated instructional content', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI-based platforms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
