uuid,Title,tacit_knowledge_array,digital_technology_array,sector
e9422de2-a542-46e4-a79c-e0f666f06b3b,Video See-Through Augmented Reality Fire Safety Training: A Comparison With Virtual Reality And Video Training,"[{'tacit_knowledge': 'operating a fire extinguisher to put out a fire following the PASS procedure: Pull, Aim, Squeeze, and Sweep', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Augmented Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Virtual Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Public Administration (Justice, Public Order, And Safety)', 'sector_id': 'SIC 92', 'sector_confidence': 'medium'}"
ac4352ae-95c2-44d9-96a7-71cd8c521587,The Important Thing Neglected: Integrating Bloom'S Taxonomy Into Vr Safety Training Model Development,[],"[{'digital_technology': 'Virtual Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
41a00e27-e487-498b-b0b8-8c6b12f480b7,Effective Enablers And Tools For Inhabitants' Knowledge Acquisition In Public Policymaking Organizations: A Delphi Study In Gcc Countries,"[{'tacit_knowledge': ""inhabitants' willingness to get involved"", 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': ""inhabitants' trust in policymakers"", 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]",[],"{'sector_name': 'Public Administration (Administration Of General Economic Programs)', 'sector_id': 'SIC 96', 'sector_confidence': 'high'}"
517c52fe-45e1-431b-9609-aa5e319ecaf5,The Role Of Dashboards In Augmented-Reality-Based Language Learning: Enhancing Language Learning And Metacognitive Awareness,[],"[{'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'learning analytics dashboard (LAD)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
c37d19bb-dde9-49bf-97e9-7a268ce5d146,"Advancing Public Health Competencies: A Practice-Driven Pedagogical Reform Integrating Case Studies, Fieldwork, And Digital Simulation",[],"[{'digital_technology': 'digital simulation technologies', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
d383a27c-467e-446f-b287-e29a0ff0f754,How Does It Capability Affect Knowledge Acquisition In The Presence Of A Dominant Supplier?,[],"[{'digital_technology': 'enterprise resource planning (ERP) software', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Engineering, Accounting, Research, Management, And Related Services)', 'sector_id': 'SIC 87', 'sector_confidence': 'high'}"
01f4cf94-e128-46fe-a293-97ffee66a542,Assessing The Role Of Augmented Reality In Enhancing Employee Operational Engagement And Knowledge Retention In Uae Business Training,[],"[{'digital_technology': 'augmented reality (AR) training modules', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'medium'}"
4abc45f7-1e2f-4faf-a118-e03428d725be,Tech-Infused Learning: Exploring The Relation Between Technology Adoption And Knowledge Acquisition In Self-Paced Online Learning Among Higher Education Learners,[],"[{'digital_technology': 'self-paced online learning environments', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
e8c69f77-8c0a-4a31-b6b3-18cf9e708d77,Leveraging Ict For Knowledge-Driven Agripreneurial Innovations: Advancing Sustainable Development Goals In Rural Economies,[],"[{'digital_technology': 'ICT (Information and Communication Technology)', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Agriculture, Forestry, And Fishing', 'sector_id': 'SIC 01-09', 'sector_confidence': 'high'}"
bb615280-af68-4f5c-af54-529230d11387,"Generative Ai Adoption In Higher Education. Knowledge Management Perspective On Application, Acquisition And Entrepreneurial Skill Development",[],"[{'digital_technology': 'Generative AI', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
175bdc65-1af1-463a-b009-b4fb9659138a,How Effective Is Immersive Vr For Vocational Education? Analyzing Knowledge Gains And Motivational Effects,[],"[{'digital_technology': 'Immersive Virtual Reality (IVR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
9dc90d4f-5f0f-40f2-a980-94105946fc9b,How Tablet-Student Ratio And External Scripts Affect Knowledge Acquisition And Cognitive Load In Scientific Collaborative Inquiry Learning? A Three-Round Quasi-Experiment,[],"[{'digital_technology': 'tablets', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'virtual manipulatives', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
e5293464-5542-496a-a484-b5193f15d57f,Fluoride In Cultural And Literary Narratives: Ai As A Tool For Enhancing Knowledge On Educational Platforms,[],"[{'digital_technology': 'artificial intelligence (AI)-generated instructional content', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI-based platforms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI-driven educational material', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI-generated material', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
40984d6c-175c-4057-a358-06fa2a8e3c65,"Active Collaboration In Gamified Quizzes: What Is Its Impact On Cognitive, Behavioral And Affective Academic Outcomes?",[],"[{'digital_technology': 'gamified quizzes', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'quiz application', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
4c563768-f05a-4b5d-8a8a-4864e4bbbd4e,Acquisition Of Math Knowledge In Digital And Non-Digital Game-Based Learning Classrooms: Impact Of Intrinsic Motivation And Cognitive Load,"[{'tacit_knowledge': 'coordinate knowledge acquisition', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'digital games', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'non-digital games', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
979845ea-05b0-40e0-b02d-afeb0f745840,The Cognitive Cost Of Immersion: Experimental Evidence From Vr-Based Technical Training,"[{'tacit_knowledge': 'technical content engagement', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'PowerPoint-based presentation', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': ""Raven's Progressive Matrices"", 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'Honey and Mumford questionnaire', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
99416445-cd07-46fc-b6bc-8eeb4fe25474,Bridging The Knowledge-Skill Gap: The Role Of Large Language Model And Critical Thinking In Education,"[{'tacit_knowledge': 'declarative knowledge acquisition', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'procedural knowledge acquisition', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'large language model (LLM) chatbot', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
ca9f7112-24bc-42e9-bed8-9255c4c1b57e,Do Generative Ai Technologies Play A Double-Edged Sword Role In Education? Findings From Hybrid Approach Using Pls-Sem And Fsqca,"[{'tacit_knowledge': 'Social interaction', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'Epistemic curiosity', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'generative artificial intelligence (Gen-AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'PLS-SEM', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'fsQCA', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6bc44f94-c990-4e9c-9822-ecd2d086e0e5,Aekt: A Multi-Dimensional Knowledge Tracing Model Integrating Student Cognitive Ability And Knowledge Acquisition,"[{'tacit_knowledge': 'Student cognitive ability', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Knowledge Tracing (KT)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Long Short-Term Memory (LSTM)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'IRT-based model', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
d27e7fb7-896c-4f08-b1af-9d4d27773207,Emergent Individual Factors For Ar Education And Training,[],"[{'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
8ef53e22-6b64-4e94-9d0e-d5cd213b87d0,Digital Learning Platforms In Aircraft Maintenance Technology: Evaluating The Effectiveness Of Gamified Learning Approaches,"[{'tacit_knowledge': 'practical skill acquisition', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Kahoot-based gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Augmented Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Virtual Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
4a14d97e-89c8-4cf3-bd84-64c29db3b0f5,Sustainable Learning In Sight: A Multi-Analytical Investigation Into Potential Impact Of Extended Reality (Xr) On Knowledge Retention And Skill Development,[],"[{'digital_technology': 'Extended reality (XR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'partial least squares structural equation modelling (PLS-SEM)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'necessary condition analysis (NCA)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'fuzzy-set qualitative comparative analysis (fsQCA)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
8714163c-7833-4108-b6c5-22005677ebf8,Fostering Scientific Inquiry With Hybrid Intelligence: A Semester-Long Experiment On Knowledge Acquisition In The Science Classroom,[],"[{'digital_technology': 'learning analytics (LA)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'LA dashboard', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'AI assistant', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
