node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c209M02N07,Complex anatomical pathology comprehension,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"3DP models offer precise, individualized, and life-size physical models that help interns better grasp the spatial relationships between tumors, bronchi, and vascular structures","Deep understanding of pathological anatomical relationships, particularly how tumors interact with surrounding vascular and bronchial trees.","Page 5, Discussion"
c209M02N09,3DV digital lung anatomical model,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DV model, which included bronchi, pulmonary arteries, pulmonary veins, tumors, lung lobes, and segments","Digital three‑dimensional reconstruction displayed on electronic devices, allowing interactive zoom, rotation, and hide/show functions.","Page 3, 3D reconstruction and model 3D printing"
c209M02N10,Theory test scores (thoracic surgery),Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Pre- and post-teaching test scores were compared to assess the effectiveness of both models,"Quantifiable results from standardized tests comprising fill‑in‑the‑blank, image recognition, and multiple‑choice questions.","Page 1, Methods"
c209M02N11,Questionnaire survey ratings,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"after the final test, all interns completed a questionnaire that rated the advantages of each group's model on a scale of 1 to 5","Codified feedback scoring model convenience, intuitiveness, segment identification, knowledge acquisition difficulty, and vascular spatial understanding.","Page 4, Teaching intervention"
c209M02N12,Fill-in-the-blank questions (lung segment naming),Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The test consisted of three parts: fill-in-the-blank questions,"Assessment items requiring learners to supply missing terms, primarily testing basic lung segment naming and location.","Page 4, Teaching intervention"
c209M02N13,Image recognition questions (anatomy),Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The test consisted of three parts:... image recognition,"Assessment items requiring identification of anatomical structures in images, testing visual recognition and simple spatial relationships.","Page 4, Teaching intervention"
c209M02N14,Multiple-choice questions (surgical reasoning),Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The test consisted of three parts:... multiple-choice questions,"Assessment items with multiple options covering complex reasoning about safe margins, variant vascular anatomy, and sublobar strategies.","Page 4, Teaching intervention"
c209M02N15,Thoracoscopic sublobar resection procedural steps,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"After routine disinfection and draping, a single-port thoracoscopic incision is made at the 4th or 5th intercostal space...","Codified sequence including disinfection, draping, incision, pleural exploration, vessel/bronchus mobilisation, and intersegmental division.","Page 4, Teaching intervention"
c209M02N16,Lung segmental and subsegmental anatomy knowledge,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"It covered lung anatomy, specifically segmental and subsegmental divisions","Codified knowledge of pulmonary segmental/subsegmental divisions, vascular branching, and bronchial anatomy.","Page 4, Teaching intervention"
c209M02N18,Sublobar resection range knowledge,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"resection range, and related surgical treatment strategies",Codified knowledge about the extent of lung tissue to be removed during sublobar resection based on tumour size and safe margin.,"Page 4, Teaching intervention"
c209M02N21,Clinical interns (baseline knowledge holders),Knowledge Holder,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,A total of 62 fourth-year clinical medicine undergraduate students who completed their internship,"Medical students who have completed basic and clinical courses, possessing foundational medical knowledge before the intervention.","Page 2, Participants and grouping"
c209M02N22,Thoracic Surgery Department staff,Knowledge Holder,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Thoracic Surgery Department, Affiliated Hospital of Hebei University",Organisational unit with collective surgical expertise and knowledge of thoracoscopic procedures.,"Page 1, Authors' affiliations"
c209M02N23,3D Image and 3D Printing Center staff,Knowledge Holder,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"3D Image and 3D Printing Center, Affiliated Hospital of Hebei University","Technical team with expertise in 3D reconstruction, model design, and 3D printing processes.","Page 1, Authors' affiliations"
c209M02N24,Fourth-year clinical medicine undergraduates,Knowledge Learner,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The study included 62 fourth-year clinical medicine undergraduate students,"Medical students in their fourth year who have completed prerequisite courses, serving as the target learners in the educational intervention.","Page 2, Participants and grouping"
c209M02N27,2D imaging learning method,Traditional Human-central Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Traditional clinical teaching has typically relied on... 2D imaging,Learning method using two‑dimensional medical images (CT/MRI) from which students must mentally reconstruct three‑dimensional anatomy.,"Page 2, Introduction"
c209M02N29,3DV model computer-based teaching method,Technology-enable Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DV group learned with a 3D visualization model, interacting with the digital model on a computer","Teaching approach using interactive digital 3D reconstructions on computer screens, with zoom, rotation, and hide/show functions.","Page 4, Teaching intervention"
c209M02N31,3D reconstruction process (Mimics),Technology-enable Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Lung CT scan images were imported into Mimics 23.0 software for initial 3D reconstruction,Software‑based workflow converting 2D CT images into three‑dimensional digital anatomical models using segmentation and reconstruction algorithms.,"Page 3, 3D reconstruction and model 3D printing"
c209M02N32,3D model post-processing (3-matic/Voxel),Technology-enable Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,followed by post-processing using 3-matic 15.0 software,"Refinement workflow after initial reconstruction, including hollowing sublobar boundaries, creating safe margins, and preparing STL files for printing.","Page 3, 3D reconstruction and model 3D printing"
c209M02N37,CT scanning technology,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Based on individual patient imaging data, such as CT","Medical imaging technology using X‑rays to generate cross‑sectional images, used as source data for 3D reconstruction.","Page 2, Introduction"
c209M02N39,G*Power software,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"sample size was estimated using G*Power software (Version 3.1.9.7, Dusseldorf, Germany)","Statistical software for calculating required sample sizes based on effect size, significance level, and statistical power.","Page 3, Sample size calculation"
c209M02N40,IBM SPSS Statistics Version 26.0,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Data analysis was performed using IBM SPSS Statistics for Windows, Version 26.0","Statistical analysis software for data management, analysis, and reporting.","Page 4, Statistical analysis"
