node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c211M02N13,knowledge warehouse,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"knowledge warehouse helps to assess past decisions, identify lacunas",A digital storage and retrieval system for organizational knowledge.,"Page 15, lines 1-3",TP06,Relational Knowledge Storage & Management Systems
c201M01N01,Tacit experience-based know-how,Tacit Knowledge,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"Small and medium-sized enterprises (SMEs) still depend heavily on tacit, experience-based know-how that rarely makes its way into formal documentation.","Unwritten, experience-based insights people carry in their heads that are difficult to articulate.",Page 1,TK10,Cognitive others
c201M02N01,Informal reactive maintenance process knowledge,Tacit Knowledge,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"The existing workflow is almost entirely reactive and relies on informal, manual communication ... an assembly line operator hears a strange noise ... verbally explains the problem ... technician inspects ... checks physical spare parts inventory ... fills out a paper purchase request","The unwritten, experience-based insights about how to handle unplanned equipment downtime","Section 3.1, 3.2",TK04,Somatic operational know-how
c202M01N06,Knowledge of component arrangement and connectivity,Tacit Knowledge,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,IoT circuit assembly tasks can be complex for learners due to the perception of component arrangement and connectivity,The core spatial and structural hands-on procedural knowledge required to build circuits safely.,"PAGE 2, Line 56",TK09,Cognitive situational problem-solving
c202M02N04,Assembly skill with reduced errors,Tacit Knowledge,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"The MAR group (0.5 error rate) made fewer errors than the paper group (1.35 error rate). The MAR group showed a significant reduction in errors (Z=-3.480, p=0.001).",Hands-on ability to place components correctly without mistakes.,Page 10 (4.2.2 Error),TK02,Somatic procedural know-how
c202M02N05,Spatial positioning skill,Tacit Knowledge,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,AR aids in information integration by associating virtual objects with real-world objects. The 3D model animation guides the user to follow the assembly positioning.,Ability to mentally map component placement onto physical breadboard holes.,Page 2 (Introduction) and Page 5 (3.1 Intervention),TK09,Cognitive situational problem-solving
c202M02N06,Recall of assembly steps,Tacit Knowledge,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"Both groups were able to retain the knowledge which is from immediate post-test to delayed post-test. No statistically significant change (MAR p=0.886, paper p=0.914).",Memory of the correct sequence of assembly actions after one week.,Page 10 (4.1 Knowledge Gain and Retention),TK10,Cognitive others
c203M01N01,Supply chain process familiarity,Tacit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Achieved memory describes the amount of knowledge, familiarity, and experience a firm possesses regarding the supply chain process.","Amount of knowledge, familiarity, and experience regarding the supply chain process","Page 6, Line 143",TK10,Cognitive others
c203M01N02,Shared consensus on common circular economy goals,Tacit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains.,Achievement of a consensus regarding the understanding of information among firms and supply chain members,"Page 6, Line 142",TK11,Collective teamwork know-how
c203M02N01,Achieved memory,Tacit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"'Achieved memory (AM) refers to the amount of knowledge, familiarity, and experience a firm possesses regarding the supply chain process.' (p.6)","The stock of retained knowledge, familiarity, and experience about supply chain processes.","p.6, p.10 (Table 2)",TK10,Cognitive others
c203M02N02,Shared meaning,Tacit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,'Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains.' (p.6),Consensus understanding of information across supply chain partners.,"p.6, p.10",TK11,Collective teamwork know-how
c203M02N03,Circular economy capabilities,Tacit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,'CE capabilities refer to the ability of a firm to allocate a bundle of resources to implement CE practices in its business processes effectively.' (p.5),Organisational ability to implement circular economy practices.,p.5,TK12,Collective others
c203M02N18,Supply chain experience,Tacit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,'experience a firm possesses regarding the supply chain process' (p.6),Practical know‑how accumulated over time within supply chain operations.,p.6,TK10,Cognitive others
c204M01N01,Technical Expertise,Tacit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Firms exchange technical expertise and proprietary know-how to cocreate value.,Uncodified technical skills and capabilities possessed by firm professionals.,"Page 1, Source 32; Page 2, Source 63",TK06,Cognitive expert judgment
c204M01N02,Proprietary Know-How,Tacit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Central to these alliances is knowledge sharing through which partner firms exchange proprietary know-how.,Firm-specific uncodified procedural knowledge.,"Page 1, Source 32",TK10,Cognitive others
