uuid,Title,audit_result
9b185e70-9167-41f2-b501-0bca41cfe883,Does A Student'S Attendance And A Classroom Task Significantly Enhance Learning Outcomes? Implications Of Policy In Gamely And Management Education,"{""uuid"": ""9b185e70-9167-41f2-b501-0bca41cfe883"", ""Title"": ""Does A Student'S Attendance And A Classroom Task Significantly Enhance Learning Outcomes? Implications Of Policy In Gamely And Management Education"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Not Support""}}"
fdb93e22-3b38-4dc7-aecb-0a008d34a213,The Impact Of Ai-Generated Instructional Videos On Problem-Based Learning In Science Teacher Education,"{""uuid"": ""fdb93e22-3b38-4dc7-aecb-0a008d34a213"", ""Title"": ""The Impact Of Ai-Generated Instructional Videos On Problem-Based Learning In Science Teacher Education"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Partial Support"", ""expert_C_audit_result"": ""Not Support""}}"
e85b9c68-1de0-458d-9263-2e93a32cc25c,Engineering Education: A Can Bus Training System For Students,"{""uuid"": ""e85b9c68-1de0-458d-9263-2e93a32cc25c"", ""Title"": ""Engineering Education: A Can Bus Training System For Students"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Review.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
278166b7-2d9b-47cd-a331-99764d2c034f,Study With Confucius: An Ai-Based Immersive Educational Game With Multiple Educational Modes,"{""uuid"": ""278166b7-2d9b-47cd-a331-99764d2c034f"", ""Title"": ""Study With Confucius: An Ai-Based Immersive Educational Game With Multiple Educational Modes"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
bad0f07d-b0bd-42da-bdfd-c8310f1f0aa2,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"{""uuid"": ""bad0f07d-b0bd-42da-bdfd-c8310f1f0aa2"", ""Title"": ""Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Partial Support"", ""expert_C_audit_result"": ""Not Support""}}"
e69bcc55-74c1-4095-8358-12854305ccef,A Comparative Study On The Effectiveness Of Ai Chatbots And Dictionary Apps For Lexical Tasks And Retention,"{""uuid"": ""e69bcc55-74c1-4095-8358-12854305ccef"", ""Title"": ""A Comparative Study On The Effectiveness Of Ai Chatbots And Dictionary Apps For Lexical Tasks And Retention"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Not Support""}}"
376e84bd-d820-4efd-802c-35acb2d116bf,Spatial Reality In Education - Approaches From Innovation Experiences In Singapore,"{""uuid"": ""376e84bd-d820-4efd-802c-35acb2d116bf"", ""Title"": ""Spatial Reality In Education - Approaches From Innovation Experiences In Singapore"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
a580d3d3-1259-4011-8b1c-4d5f6ab63b34,Reimagining Descartes' Philosophy Of Autodidacticism In The Postdigital Education,"{""uuid"": ""a580d3d3-1259-4011-8b1c-4d5f6ab63b34"", ""Title"": ""Reimagining Descartes' Philosophy Of Autodidacticism In The Postdigital Education"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
7781c357-55af-463f-98a1-bdfbc7b707ae,Gamitic- Ict Literacy Tool For Teachers In Vulnerable Zones,"{""uuid"": ""7781c357-55af-463f-98a1-bdfbc7b707ae"", ""Title"": ""Gamitic- Ict Literacy Tool For Teachers In Vulnerable Zones"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
cb27aabc-0cd4-4c6e-b833-df2da4805c21,Design Of Digital Twin System For Dc Contactor Condition Monitoring,"{""uuid"": ""cb27aabc-0cd4-4c6e-b833-df2da4805c21"", ""Title"": ""Design Of Digital Twin System For Dc Contactor Condition Monitoring"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Partial Support"", ""expert_C_audit_result"": ""Not Support""}}"
28f74f86-d14d-4b86-8dba-8ebef6de9f37,Intelligent Expert System Fault Diagnosis Based On Pca-Spe-Cnn Classifier,"{""uuid"": ""28f74f86-d14d-4b86-8dba-8ebef6de9f37"", ""Title"": ""Intelligent Expert System Fault Diagnosis Based On Pca-Spe-Cnn Classifier"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Not Support""}}"
26d68c22-c252-4bc7-83e3-3491048fb200,Empowering Computer Vision In Higher Education: A Novel Tool For Enhancing Video Coding Comprehension,"{""uuid"": ""26d68c22-c252-4bc7-83e3-3491048fb200"", ""Title"": ""Empowering Computer Vision In Higher Education: A Novel Tool For Enhancing Video Coding Comprehension"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Fully Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Fully Support""}}"
2b7c054b-f926-4e12-a79a-1571dcdef0bc,Do Technology Transfer Networks Impact Urban Innovation Capacity? Evidence From Chinese Cities,"{""uuid"": ""2b7c054b-f926-4e12-a79a-1571dcdef0bc"", ""Title"": ""Do Technology Transfer Networks Impact Urban Innovation Capacity? Evidence From Chinese Cities"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
